PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PhanKhuc_Target
-0.5432898910813843,-1.5522139110594466,-1.4166826159700465,-0.05984898406014891,-1.3197629544511387,0.3642149957044386,0.04188577238300061,-0.5280305300339392,-0.24571738093926745,-0.36454548835654343,-0.4338129762371422,0.508294144371845,-0.14207909725894502,-0.14205767041751585,0.06852955645740237,-0.20203019599981417,-0.05157454617027525,0.03454353460993187,0.03416257343808906,-0.02716146361837545,-0.00868754388169158,-0.08932737096069286,-0.08701571929112831,0.09166435563693617,-0.007546341355180988,-0.1581867586371145,-0.533984684005848,-0.5722526272258257,-0.4986685790394661,0.9539686746167998,0
-1.0383494709491443,-1.303848406315784,-1.4574874658641088,-0.09846487399277454,-1.4002832589001533,0.3548983902209127,0.12052700830546964,-0.5304971612482838,-0.4091263018027682,-0.23416775146026236,-0.632621891846519,0.29792400188687856,-0.04951959951018136,0.025776100953235973,0.014150569048284914,-0.13040512135972335,-0.06143209101427381,-0.04134772351495472,0.0030368218055369127,-0.017985529586376153,0.005076974654937672,-0.02852847048897716,-0.051931261579349866,0.09532038469387287,-0.01807360738756792,-0.05730181688403682,-0.7497290368068246,-0.5878495576107485,-0.5859095212339469,1.172356440936595,1
-1.637396000164593,-0.4292077383698219,-0.7012005259309313,3.236310323802508,-0.8754375530607454,-1.1752090981267551,0.283289554161956,0.09693886506113056,0.8753345113268843,-0.4357036105053857,0.05018451785478393,-0.14522324354434257,-0.022594978978841506,-0.17905600370585986,0.2697259444240848,0.18065648129539563,-0.05898190455580007,-0.22505316003222395,-0.03120809570620328,-0.23573881095447982,-0.12091837972380955,-0.2745677159892935,-0.31937122796923234,0.369500053228791,-0.05384825613565131,0.10108887933109488,0.21621680719646363,-0.15064319388322212,0.4050855727392796,-0.46887001250568805,1
-0.6865275375588862,-2.024162509965868,-2.1292880247649864,-1.650038367852582,-1.127534631408413,0.07721804093223535,0.008118253154991173,-1.295276074750977,-0.4169501391408933,-0.5478536344495148,-0.014789298314642344,-1.711660802075715,-0.14889739167820554,0.054645769831683504,-2.4771449812840496,0.2445886279444719,-2.8314240978901886,0.23737340870326507,0.16326539630151224,-0.028748236618562857,0.0701835850856276,0.2532182134298763,0.6855113013688672,-1.1331296102916872,0.22754319377897123,-1.5571112844362738,1.6861846740594637,-0.09073120124034477,1.6364234830113045,0.07714467057136302,0
3.224165852315004,-3.34850912079278,-0.6026429281259249,-1.3830950565313935,-0.16304675100910807,0.29512963223718547,1.81151161795013,-1.616310206445757,-0.06573277572798766,-1.591383691982424,0.27757237322246137,-2.1531562054769493,-0.23913117099197098,-0.3114457089705588,-2.8229238259325604,0.2151116461919971,-2.7880476851512896,0.20591299108008257,0.15694273532953062,-0.007205753736347666,0.08455397626233316,0.2435003918246755,0.6731966599595034,-1.113032645306142,0.23000380022608952,-1.5138558503983799,1.629482628092039,0.03726672122580548,2.090564644248633,-0.608194002284025,0
-0.8758232167271645,-1.1384763680690795,-2.2659238093123393,-0.9765870445126817,0.8338893260718476,0.39300765863496334,-0.1565158411019701,-0.5591483825574263,-0.42150100307639105,-0.017802966224962174,-0.11686008941789457,0.1346728729100542,-0.030980747460955884,0.19389156258149243,-0.07703561885461395,-0.0802352228933453,-0.02467389802058788,0.07821382190977746,0.013268269303407805,0.04677596758522358,0.03450399194186115,0.00884867744802547,0.012109137656535644,-0.00430470704435243,0.0015993600155456901,-0.11569746636202638,-0.6477762741891402,-0.20281102334326523,-0.8165266447297976,0.5423250861879763,1
-0.34617407639980174,-2.1949137944771375,-2.1012346904628187,-1.6234899435239016,-1.0721769220997153,0.08362320720216018,-0.0459475965417054,-1.2935802657911137,-0.3046065060472373,-0.6374883285657033,0.12189183116680254,-1.5670313291172957,-0.21253204638048676,-0.060739947985706685,-2.4397594274402805,0.1953463891294148,-2.8246470358099405,0.28954864866412494,0.1846643505488933,-0.035056691265558236,0.060720478591695444,0.21141896935556923,0.6613907366920195,-1.135643130268338,0.23478068917623937,-1.6264696818915165,1.8345089166101352,-0.08000831160071413,1.6964016307699963,-0.07299691877349343,0
-0.8836433522404687,-1.381462626548177,-1.444735950272215,-0.08639740838882948,-1.3751206637598334,0.3578098294345167,0.09595162207970297,-0.5297263389937997,-0.3580610140329191,-0.27491079424034665,-0.5704941057185939,0.36366467141342823,-0.07844444255667125,-0.02667195260013404,0.03114400261364452,-0.15278795718475022,-0.0583516082505154,-0.01763170535094073,0.012763619190714764,-0.020853008971371458,0.0007755626122344264,-0.04752812688638751,-0.06289515461428048,0.09417787561358816,-0.014783836752457646,-0.08882836118186921,-0.6823089265565234,-0.5829755168654643,-0.5586467267981734,1.1041102639616511,1
-0.4826409663734609,-1.9995614697301738,-1.8857151709755793,-1.5170969049679417,-0.9660024412188196,0.22014393858794268,0.35970574039235875,-1.3648199523435964,0.25123858166437285,-0.5122590275509252,1.4159564813880876,1.040042654064279,-0.4083553961704806,0.7419309397608811,0.48779110728074193,4.166784352971722,3.5838375124674946,-0.047152153272825625,0.7219419606809313,0.8643460267569084,0.8880607237896464,0.32267750535061235,0.8820353369900589,-0.9157295262410596,0.17247579068056454,-0.36939972253862485,0.09673293384849603,-0.8941440269286335,0.9230748051542002,-0.10404088123392974,0
2.973011918163418,-3.3968220003272798,-0.6224406632048651,-1.1914080999624415,-0.7951057051999691,-0.31462865876321694,-1.6530229637019982,-1.5555202327313542,-0.5799019351826319,-0.6441393317907341,0.35404501363589663,-2.1922271641787896,-0.22073782560586067,-0.25679946456021036,-2.8476150202929764,0.3081431870837714,-2.8065290273978256,0.19419346857519507,0.11894599535018012,-0.04391150824885554,0.07273137277485048,0.304426070755172,0.6912816031825574,-1.1343400064512767,0.22214405056636521,-1.4089479686119786,1.4166864618012942,0.41676433177499944,1.7719775692238104,0.11046054652247025,0
-0.9609964115948056,-1.342655516431981,-1.4511117080681617,-0.09243114119080156,-1.3877019613299946,0.35635410982771343,0.10823931519258384,-0.5301117501210434,-0.38359365791784866,-0.25453927285030925,-0.6015579987825503,0.3307943366501457,-0.06398202103342031,-0.0004479258234463649,0.022647285830965983,-0.14159653927223645,-0.05989184963239075,-0.02948971443294367,0.007900220498123639,-0.019419269278883617,0.0029262686335872258,-0.03802829868768395,-0.057413208096811275,0.0947491301537314,-0.016428722070011795,-0.07306508903295814,-0.7160189816816857,-0.5854125372381069,-0.5722781240160442,1.1382333524491197,1
-0.765624854601257,-1.9897348913615311,-2.282421306645802,-1.8185881811314217,-1.0686306491946684,0.5055635734210726,0.47001314096543356,-0.7270832711528719,-1.142732008951236,0.466665361758965,-0.769074756529599,0.10282245315709797,-0.18179954004818918,0.424145147733215,0.7135917647570503,-3.0622779394090514,3.0056025514665357,-0.9031239126589601,-4.80076247402995,-0.8367693666436509,-0.289501887934987,-0.22400562836845875,-0.654951293896399,0.23101608113012465,0.02164064251219755,-0.22399443510416217,0.596570994462329,0.8577532350742251,2.359066123881203,-0.7010924435649311,0
-1.1011166852162493,-1.6202834041166787,-1.7329437687941442,-0.29585505656790856,-1.4865499108911895,-1.0842017184599428,0.08204255590488346,-1.009363478387836,0.17916424967284783,-0.7969298494254937,0.8557011118574052,-2.2442053212057393,-0.1572696553034535,0.0989385902946714,-2.633606216675044,0.5678683989576653,-2.8564708942324866,0.35116665182113194,0.096491317507375,-0.05594024958445275,0.04954359483093306,0.09388166057607737,0.5030529988343753,-0.9423372094474843,0.2041680623246177,-1.4452036793297633,1.594711171417359,0.7742555918174849,1.911217118382532,-1.190388169594848,0
3.096776813130358,-3.458913376513195,-0.6122394507313498,-1.1817541274792842,-0.774975629087715,-0.3122995073923346,-1.6726832726826146,-1.554903574927768,-0.5390497049667551,-0.6767337660148031,0.4037472425382409,-2.139634628557544,-0.24387770004305556,-0.2987579074028962,-2.834020273440701,0.29023691842374794,-2.80406464118683,0.21316628310641947,0.1267274332583194,-0.046205491756858175,0.06929024314069325,0.2892263456372452,0.6825104887546094,-1.1352540137155167,0.22477586707446232,-1.434169204050247,1.4706225500015475,0.4206635643712353,1.7937878047724198,0.0558636049425187,0
0.365871036244149,4.102536747746698,-1.575443192090635,-0.7793368334949348,0.9389539286789605,0.2530051598595886,-0.611420744412357,0.166526302090242,-0.19555826677957633,-1.1488373365645845,0.5411264057457221,0.4147222048106351,-0.14906853094592623,0.10677611062668858,0.07003872026713195,-0.16244821752299773,-0.13761783021732077,0.04532916594601401,0.04099396711750829,-0.008428053365786916,0.056638770954865886,-0.05755329528623355,-0.02993128120725336,0.0034854591688824243,0.01489751764081496,-0.5768245537125812,-0.5693857480773433,0.3039713247723519,0.20522350605598164,-0.17838470114529328,3
-1.0305293354358396,-1.0608621478366849,-2.2786753249042326,-0.9886545101166273,0.8087267309315299,0.39009621942136,-0.1319404548762004,-0.5599192048119084,-0.47256629084623836,0.022940076555123538,-0.17898787554582601,0.06893220338349813,-0.0020559044144641656,0.246339616134847,-0.09402905241996176,-0.05785238706831439,-0.027754380784339356,0.05449780374574746,0.003541471918238422,0.049643446970218275,0.03880540398456325,0.0278483338454355,0.02307303069146545,-0.003162197964055143,-0.0016904106195766158,-0.08417092206418965,-0.7151963844394505,-0.20768506408855422,-0.8437894391655655,0.6105712631629107,1
-0.7638805969132232,-1.9853553998496727,-2.1356637825609326,-1.6560721006545542,-1.1401159289785725,0.07576232132543362,0.02040594626787554,-1.2956614858782172,-0.4424827830258146,-0.5274821130594725,-0.04585319137860708,-1.7445311368389895,-0.1344349701549644,0.08086979660836262,-2.485641698066728,0.25578004585699077,-2.832964339272068,0.22551539962125447,0.1584019976089268,-0.027314496926058817,0.07233429110697447,0.2627180416285833,0.6909932478863313,-1.1325583557515477,0.2258983084614116,-1.541348012287352,1.6524746189343147,-0.09316822161298537,1.6227920857934126,0.1112677590588256,1
3.1004009573480635,-3.286417744606866,-0.6128441405994399,-1.3927490290145497,-0.18317682712135835,0.29280048086630245,1.8311719269307494,-1.616926864249339,-0.10658500594384641,-1.5587892577583613,0.2278701443201147,-2.205748741098189,-0.21599129655476987,-0.26948726612788454,-2.83651857278485,0.23301791485201326,-2.790512071362284,0.18694017654885578,0.14916129742139464,-0.004911770228344313,0.08799510589648968,0.2587001169426007,0.6819677743874493,-1.1121186380418957,0.22737198371798864,-1.4886346149601049,1.575546539891811,0.0333674886295721,2.068754408700016,-0.5535970607040859,0
-1.4826898814559184,-0.5068219586022162,-0.6884490103390367,3.2483777894064514,-0.8502749579204288,-1.172297658913153,0.2587141679361855,0.09770968731561172,0.9263997990967284,-0.4764466532854736,0.1123123039827108,-0.07948257401778817,-0.051519822025329294,-0.23150405725922443,0.28671937798944075,0.1582736454703686,-0.05590142179204441,-0.20133714186820298,-0.021481298321027926,-0.23860629033947958,-0.12521979176650716,-0.29356737238670116,-0.33033512100415935,0.3683575441485096,-0.050558485500532775,0.06956233503325229,0.2836369174467658,-0.14576915313793448,0.4323483671750518,-0.5371161894806287,1
-0.6437640386641519,-1.2548976984176716,-2.246796535924496,-0.9584858461067643,0.871633218782323,0.39737481745536685,-0.1933789204406272,-0.5579921491757026,-0.3449030714216295,-0.07891753039509018,-0.023668410226001368,0.23328387719988114,-0.07436801203069045,0.11521948225145266,-0.05154546850658669,-0.11380947663088645,-0.020053173874962194,0.11378784915581674,0.02785846538116922,0.04247474850771772,0.028051873877820693,-0.019650807148094043,-0.004336701895862052,-0.00601847066479082,0.006534015968226225,-0.1629872828087828,-0.5466461088136831,-0.1954999622253359,-0.7756324530761393,0.4399558207255739,0
-0.7753490691443967,-1.4357925807108547,-1.435809889357889,-0.07795018246606679,-1.3575068471616143,0.35984783688403665,0.0787488517216588,-0.5291867634156632,-0.3223153125940366,-0.3034309241864073,-0.5270046554290354,0.4096831400820139,-0.09869183268921415,-0.06338559008747266,0.04303940610938168,-0.16845594226227126,-0.05619527031589665,-0.0010304926361085224,0.019572377360333126,-0.022860244540876765,-0.0022354258176444587,-0.060827886364576964,-0.07056987973873355,0.09337811925737219,-0.012480997307863506,-0.1108969421903604,-0.6351148493813081,-0.5795636883437623,-0.5395627706931312,1.0563379400792094,0
-0.5354697555680795,-1.3092276525803481,-2.237870475010172,-0.9500386201840018,0.8892470353805447,0.39941282490488894,-0.21058169079866662,-0.5574525735975657,-0.30915736998273896,-0.10743766034114971,0.019821040063549226,0.27930234586846736,-0.09461540216323353,0.07850584476410108,-0.03965006501084083,-0.12947746170840624,-0.017896835940335486,0.1303890618706349,0.034667223550788606,0.04046751293821883,0.025040885447932246,-0.03295056662628075,-0.012011427020313934,-0.006818227020995865,0.008836855412811009,-0.1850558638172686,-0.4994520316384691,-0.19208813370363348,-0.7565484969710974,0.3921834968431192,0
-1.031785903321421,-1.6943743845180501,-1.113517104105259,-1.4768023976247306,-0.563917145479635,-0.5598311704899138,0.15607466805161108,-0.07627657318328099,-0.06576244287915782,-0.08614334535409848,0.7612212132122097,0.1395830509854934,2.4157459543931816,-0.01531271697895985,-0.19532862248324678,-0.6497694502154775,0.18702562389927746,0.18505654942695238,0.051230972166755685,0.1360066313077235,-0.005683871166028709,0.18608921849263474,0.17121346522830283,-0.18870400110919852,0.02320088493607045,0.010728806494507111,-0.666927537935562,-0.2022399822893488,-0.9851652998225737,0.4465859758131326,0
-0.9959397749762359,-1.8689340695010803,-2.1547910559487744,-1.6741732990604732,-1.1778598216890486,0.0713951625050295,0.057269025606530896,-1.296817719259941,-0.5190807146805801,-0.4663675488893457,-0.13904487057050155,-1.843142141128819,-0.09104770558522823,0.15954187693839855,-2.5111318484147547,0.2893542995945344,-2.837585063417695,0.18994137237521208,0.1438118015311675,-0.023013277848558288,0.07878640917101794,0.2912175262247014,0.7074390874387282,-1.1308445921311057,0.2209636525087291,-1.494058195840596,1.551344453558854,-0.10047928273091679,1.581897894139757,0.21363702452122535,1
-0.9777005462412204,-1.7511959649865119,-1.926520020869641,-1.5557127949005671,-1.0465227456678348,0.21082733310441432,0.438346976314824,-1.3672865835579397,0.08782966080087161,-0.3818812906546467,1.2171475657787136,0.8296725115793095,-0.31579589842171407,0.909764711131636,0.43341211987161393,4.23840942761181,3.573979967623486,-0.12304341139770661,0.6908162090483765,0.8735219607889123,0.9018252423262811,0.38347640582232473,0.9171197947018308,-0.9120734971841316,0.16194852464818305,-0.268514780785541,-0.11901141895247526,-0.9097409573135512,0.8358338629597225,0.11434688508587183,1
-0.7709172107815444,-1.8878479161451456,-1.275905056350323,-1.9087649395554636,-0.47703008561619376,0.005466238177696699,-0.22459260348824436,-0.7611141763987588,-0.3260175172385029,-0.043611083734060786,-1.4613251114632237,0.9342363225776255,0.30412749436264414,-2.1641614831865796,1.6159569676600265,1.8403240480639593,-1.339442888318044,-0.9024974835508192,-0.14617379764891605,-0.7435710666759355,0.10263353856582831,-1.3334530610048085,-1.2243925903353776,1.4375127035350144,-0.17758240458055866,-0.39758279362401916,-0.025092967199960535,0.9135986760450296,-0.5951137320916783,-0.4832935181801859,0
-0.8412336562675605,-1.9465482897334736,-2.1420395403568815,-1.6621058334565266,-1.1526972265487307,0.07430660171863265,0.032693639380761474,-1.296046897005457,-0.4680154269107347,-0.5071105916694306,-0.07691708444257198,-1.7774014716022666,-0.11997254863171916,0.10709382338504093,-2.494138414849402,0.26697146376950553,-2.8345045806539435,0.21365739053924016,0.15353859891634064,-0.02588075723355815,0.07448499712832192,0.27221786982728874,0.6964751944037962,-1.1319871012113998,0.22425342314385074,-1.5255847401384341,1.618764563809162,-0.09560524198563007,1.6091606885755272,0.1453908475462913,1
1.0573647820075014,-2.9369135555049817,-1.0702509325295178,-1.255073978777496,-0.8492632438463337,0.3016663048608011,-1.2031571364555054,-1.337331367767627,0.04767854705810551,-0.593979439594201,2.589534265137061,1.2920984282463903,-0.589845872590009,0.6176837157457751,0.37209397081748835,4.245050903795005,3.473460637504671,-0.16890204919222132,0.669121548043947,0.8202952558377921,0.9205337084299375,0.40040042187060865,0.8995603685697365,-0.9154706079340919,0.16365961273132903,-0.4115031937047965,0.3184257928279434,0.13977419796577567,0.8588106728809244,0.34997376480895076,0
-1.1930555896578188,-1.2262341860833892,-1.4702389814560026,-0.11053233959671982,-1.4254458540404709,0.35198695100730987,0.1451023945312395,-0.5312679835027659,-0.4601915895726137,-0.19342470868017766,-0.6947496779744465,0.2321833323603224,-0.020594756463690373,0.07822415450659372,-0.002842864517064687,-0.10802228553469366,-0.06451257377802495,-0.06506374167898286,-0.006689975579633158,-0.01511805020137707,0.009378386697635686,-0.009528814091565373,-0.04096736854441981,0.09646289377416584,-0.021363378022691448,-0.02577527258619864,-0.8171491470571357,-0.5927235983560388,-0.6131723156697162,1.240602617911531,2
0.18022369379373934,4.195673812025576,-1.5907450108009071,-0.7938177922196696,0.9087588145105794,0.24951143280326574,-0.5819302809414328,0.16560131538486275,-0.2568366121033891,-1.0999456852284828,0.4665730623922076,0.33583340137877205,-0.11435871929013909,0.1697137748907202,0.049646599988709905,-0.1355888145329634,-0.1413144095338232,0.016869944149182664,0.029321810255301037,-0.004987078103788017,0.061800465406101394,-0.03475370760933837,-0.016774609565338678,0.004856470065234324,0.01094979287867013,-0.5389927005551759,-0.6502898803777097,0.2981224758780056,0.17250815273305536,-0.09648928877536894,3
-1.6076447373151823,-0.8223550802341992,-1.0738947254851616,1.2436509716879545,-1.7844611335232479,-0.8094328083848682,0.2190266972811309,-0.24535538713962823,0.13592279924112105,-0.44250092365615207,0.17574073219760875,-0.30036118676970924,-0.028967020088937347,0.12251697496959271,-0.15930409990806263,0.21525748547849702,-0.08955937012032084,0.04872950143889574,-0.073464054373771,-0.04231006316727724,-0.011261603557052448,-0.16886536694536933,-0.22342567107892045,0.2872552946183651,-0.0447385094770357,0.08613233252031058,-0.9086226496992442,0.27226319470179056,-0.33837868029848805,-0.02693022225467164,1
1.1204807522665186,-2.5516573730201677,-0.591017165050471,0.21182791461345396,-1.1828936809663981,0.44806651334818076,-1.5406374134454774,-0.4999252876543861,-0.408425185329662,-0.47886033462388544,0.7894670364141734,0.8129424541751977,-0.3467094481156665,-0.30826333727531097,-0.03357283315355959,-0.1416699138365523,-0.15948703492208985,-0.06823354677824953,-0.010876401290752733,-0.0735062180454961,0.020344311124438106,-0.02680417955862243,-0.07826180213938982,0.09100926667967654,-0.013730702796328619,-0.22551146524156127,-0.25835573682616503,0.4655648302648063,-0.5411224757641262,1.3533863790797298,0
-1.2558228039249242,-1.5426691838842839,-1.745695284386039,-0.3079225221718529,-1.511712506031508,-1.0871131576735467,0.10661794213065141,-1.0101343006423191,0.12809896190299835,-0.7561868066454048,0.7935733257294827,-2.3099459907322974,-0.12834481225696484,0.15138664384804082,-2.6505996502404017,0.5902512347826959,-2.8595513769962415,0.3274506336571194,0.0867645201222012,-0.05307277019945922,0.053845006873634485,0.11288131697348462,0.5140168918692966,-0.9411947003672018,0.20087829168950624,-1.413677135031925,1.5272910611670538,0.7693815510722002,1.883954323946755,-1.122141992619912,1
-1.792102118873268,-0.35159351813742745,-0.7139520415228257,3.224242858198562,-0.9006001482010632,-1.1781205373403578,0.3078649403877269,0.09616804280664769,0.8242692235570404,-0.39496056772530325,-0.011943268273149845,-0.21096391307089468,0.006329864067650725,-0.12660795015250934,0.2527325108587407,0.20303931712042622,-0.06206238731954732,-0.24876917819625977,-0.040934893091371986,-0.23287133156948095,-0.11661696768111322,-0.25556805959187806,-0.30840733493429723,0.3706425623090969,-0.057138026770776375,0.13261542362892803,0.14879669694615133,-0.15551723462851244,0.3778227783035109,-0.40062383553075875,2
-0.6626229276854723,-1.9421778703078216,-1.2669789954359973,-1.9003177136327016,-0.4594162690179715,0.007504245627219049,-0.2417953738462837,-0.7605746008206218,-0.2902718157996128,-0.07213121368011938,-1.4178356611736742,0.9802547912462132,0.2838801042301001,-2.2008751206739317,1.6278523711557724,1.8246560629864406,-1.337286550383419,-0.8858962708360004,-0.13936503947929477,-0.7455783022454363,0.09962255013594061,-1.346752820482998,-1.23206731545983,1.4367129471788094,-0.17527956513597337,-0.4196513746325058,0.02210110997525303,0.9170105045667305,-0.5760297759866396,-0.5310658420626387,0
0.35805090073084467,3.8595504892676047,-0.7542553330505088,0.11085280262891856,-1.270056061152723,0.21780733065914154,-0.35895328123068776,0.1959483456538672,-0.13211827773610968,-1.40594516457997,0.08749238944503483,0.6437140033140113,-0.19653222604164391,-0.11378740455492076,0.17821834173537765,-0.23500095181440656,-0.1712955404472572,-0.05051636131468702,0.04048931700481193,-0.07605702992238413,0.02291034162524419,-0.11393009962064637,-0.10493557347807247,0.10196804182680867,-0.0014856791271775397,-0.5499554485324281,-0.6039184004447227,-0.07619316874984562,0.4631034239876018,0.38340047662839755,2
-2.3408912320750415,-0.47444259789738713,2.3167039020034066,-1.6740421672714014,0.7414652045907536,-1.148327544384727,0.017065603319020704,0.23786577371394196,0.3730157449678859,-0.2575943592773041,0.5354867916674405,0.37924543653959736,2.4936660817701424,-0.45848847387253094,-0.11920544935344829,-0.4263236889931215,0.21686626970669928,0.3029376644096321,0.005247202507424153,0.19304637298304364,-0.02597381251420356,0.278263199535627,0.2441345799187868,-0.30499535381598347,0.041025786760135075,0.07943285783343336,-0.10937633246356829,-0.2548866119784864,0.47798287759278996,0.07732020006384345,1
